guid	1	smth	I want to be able to refund a purchase that a customer made - both in-app products and paid downloads.
guid	1	smth	"I need a way to remove files from my WP8 device which have been ""disliked""."
guid	0	smth	"Since apps aren't allowed to modify files on sd cards I wanted to write a desktop sync app that would examine the device for any files that have been ""disliked"" and then remove them."
guid	0	smth	However this is impossible with all existing API's.
guid	1	smth	If I have an app that shows a filtered subset of a user's contacts, I should have a way to click on that user and show the user's details in the native experience.
guid	0	smth	I am familiar with the suggestion to take the contact's details and re-create them in your own UI... which would be great if the API exposed all of the user's details (like the Anniversary) which it does not.
guid	0	smth	Also, having a ShowContactTask would allow me to give my user a quick shortcut to post a message on Twitter or Facebook without having to implement those SDKs (especially since the APIs do not currently give you access to social networking contacts to be able to pull their social network handles).
guid	0	smth	Also, having a ShowContactTask would allow me to give my user a quick shortcut to post a message on Twitter or Facebook without having to implement those SDKs (especially___ more
guid	0	smth	OCR Sample App Using Project Hawaii OCR API.
guid	1	smth	A sample project for using Hawaii OCR API would be very helpful for the developers.Also need help with how to use image pre-processing techniques and supported image processing libraries on WP8 to improve OCR accuracy.
guid	0	smth	I recently submitted an app, but the process hung when I clicked Submit.
guid	0	smth	I went through the whole process again, but received the message that the alias was already in use.
guid	0	smth	Thinking this meant that my app name was already being used by someone else, I changed the name slightly.
guid	0	smth	This submission went through smoothly.
guid	0	smth	"I later found that the original submission had also been successful, even though it had hung, so that there were now two duplicate submissions in ""Processing Certification"" with slightly different aliases."
guid	0	smth	I wanted to delete the extra one but but could not.
guid	0	smth	I could only change it to Manually Publish and hope to delete it later.
guid	1	smth	It would be much preferable to remove it from the Certificatio nprocess.
guid	0	smth	I could only___ more
guid	0	smth	Currently we have Access to external mass storage.
guid	0	smth	Currently, the only way to upload the user files to the ISO storage is to use the cloud-like services (Skydrive).
guid	0	smth	It does not make a sense when the large (multimedia) files have to be transferred (You first have to transfer them up to Skydrive and then - download to phone).
guid	0	smth	It would be great if the part of the application ISO store could be made visible in the Windows File Explorer when the phone is connected by the USB cable.
guid	0	smth	Currently only the media library is visible in this way and the access to the media library from app is very limited.
guid	0	smth	Currently only the media library is visible in this way and the access to the media library from app is___ more
guid	0	smth	I know that the Copyright for Apps schouldn't been touched, but what about the App to internal Memory and the needed files to microSD, to Support Phones with short internal Memory.
guid	0	smth	Today's world where Java is every where I don't know why WP does not support java based applications and why Microsoft haven't provided any way to develop WP applications in Java.
guid	1	smth	Please expose the ID property for Contacts and Appointments.
guid	0	smth	At the moment it is private (and inaccessible via Reflection because of trust levels), which makes unique contact/appointment identification impossible.
guid	0	smth	Any application that might want to back-up contact/appointments (and thus would need to differentiate between entities via a unique identifier) cannot exist.
guid	1	smth	Please take this into consideration and make the ID public (maybe with a new capability requirement).
guid	0	smth	Language problem
guid	0	smth	If a ListBox has elements with different sizes and you call ScrollIntoView to the last Item, the ScrollViewer doesn't scroll to correct position.
guid	0	smth	You can reproduce it adding rectangles with 100px, 200px and 300px of height and calling ScrollIntoView to the last item.
guid	0	smth	Now on Windows Phone 8 when we have 3 resolutions taking screenshots may take a lot of time.
guid	0	smth	We can scale wxga to wvga(it still requires some work), because they have the same ratio, but we can't do this with 720p.
guid	0	smth	Emulators are even slower than the WP7.1 ones, so the process is really long.
guid	0	smth	Consider also option where you have application in several languages.
guid	0	smth	You have to take screenshots in one language, change it to another, wait until emulator reloads and so on.
guid	0	smth	It takes a lot of time.
guid	1	smth	I would like to ask Microsoft to give us a tool(option in emulator) with which we can take screenshots once, in one emulator and it will produce screenshots in all resolutions and all languages supported by our app.
guid	0	smth	It would save us a lot of time.
guid	0	smth	You have to take screenshots in one language, change it to another, wait until emulator reloads and so on.___ more
guid	0	smth	There is an very old bug that is still present in Windows Phone 8 SDK: when a page has a control that inherits from ToggleButton (for example, CheckBox), System.IO.FileNotFoundException is thrown and shown in the Debug output.
guid	0	smth	One can read more here: http://nicksnettravels.builttoroam.com/post/2012/01/06/Framework-Exceptions-in-Windows-Phone.aspx
guid	1	smth	As an app developer working with custom Bluetooth devices, I need to be able to communicate with them in an unpaired scenario.
guid	0	smth	Which I am able to do on iOS, Android and J2ME platforms.
guid	0	smth	"So something like: PeerFinder.AlternateIdentities[""Bluetooth:UnPaired""] = """";"
guid	1	smth	A developer should have the possibility to write his own complete implementation of background audio player or the built-in one should at least provide the possibility of gapless playback or changing audio title/album without pausing playback.
guid	0	smth	AS developing XNA apps in Windows Phone 8 development will not be supported anymore , we sometimes need to have 3d Models and work with them inside application without need to learn C++ & Direct X which will take alot of time and maybe valuable for game developers only .
guid	1	smth	so we need aupport for such feature in XAML Code like in SilverLight 5
guid	0	smth	I want to create a app for incoming call recording but WP not provide any API for do this.
guid	1	smth	Also need API for voice record with background agent.
guid	1	smth	Allow users to take screenshots, when the phone is muted, without sound.
guid	0	smth	"In WP8, the default Pivot control now correctly displays the title text at the top of the page with the PhoneFontFamilySemiBold and PhoneFontSizeMedium styles, but the standard ""blank"" page template still uses PhoneTextNormalStyle (which uses the normal font weight and a slightly smaller size) for the page title."
guid	1	smth	These page templates should be updated to use the medium-sized, semibold font by default for the title text.
guid	0	smth	This change would encourage consistency with both the apps built-in to the OS and within an app itself.
guid	1	smth	This should also be fixed in the WP7 SDK (where all page templates, including the Pivot template, still use PhoneTextNormal style for the title).
guid	1	smth	This should also be fixed in the WP7 SDK (where all page templates, including the Pivot___ more
guid	0	smth	Haciendo que el celular del lumia 900 se pueda utilizar como almacenamiento masivo como cualquier otro celular :@
guid	0	smth	Currently, Microsoft.Phone.Info.DeviceStatus is available to know the device manufacturer and it is only accesible from C# project making it a round way about to include this project in C++ ( managed code).
guid	1	smth	It would be helpful if we have an equivalent API available in C++.
guid	0	smth	If you are browsing web in your app and you reach a site protected by basic auth the control stops working.
guid	0	smth	It fires the navigating event but not the navigated event.
guid	0	smth	Seems that it is waiting to receive credential but no popup is showed.
guid	0	smth	After this the control is no more usable the only option is to close the application and reload all.
guid	1	smth	"Allow a user to change the ""ring tone"" or sound of new txt messages coming to the phone."
guid	0	smth	After the 7.5 to 7.8 update I was so thankful that the arrow icon (the arrow that takes you to the apps page even though you can just swipe the page!!)
guid	0	smth	was taken off to leave more room for the icons on the homescreen.
guid	0	smth	However there is still a 5mm gap at the top of the page (not including the space for the time etc) that is wasteful.
guid	1	smth	Can you get rid of this space to enable more icons to fit to the homescreen?
guid	0	smth	It's so annoying!!
guid	1	smth	Add a Boolean to the CameraCaptureTask to optionally add the picture taken to the Camera Roll.
guid	1	smth	An app for online clothes shopping so that we are able to buy clothes from our phones should be made
guid	0	smth	The WebClient type doesn't allow me to use cookies stored by the Web Browser control and I'll have to ask the user for credentials which they've already stored in the form of cookies through the login page of a particular site in the web browser.
guid	0	smth	There is an indirect way of using BrowserHttp but it's kinda buggy.
guid	1	smth	It's not exposed by the SDK, please fix it!
guid	1	smth	We need a way to save videos to the camera roll.
guid	0	smth	The leak of a MediaLibrary.SaveVideo method makes third party video apps very uncomfortable for the user.
guid	1	smth	it will be gode to can add custom sound to Toas notifications
guid	0	smth	If we can see the current voltage level, we can determine if the phone is plugged in to USB power, or utilizing an induction charger.
guid	0	smth	Certain WP8 phones have wireless or inductive charging, and we need to be able to calculate the efficiency of these chargers.
guid	0	smth	A thick phone case, or simply not centering the phone on the charging plate can result in reduced charging capacity and much longer charging times.
guid	0	smth	"Adding visbility to the battery mAh would then allow battery ""health"" apps, charger comparisons, and inductive charger efficiency (or inneficiency)."
guid	1	smth	For example, allowing the user to view the time it would take to reach full charge on USB vs induction.
guid	1	smth	Please add the capability to view voltage and mAh, or, if possible, another method to check if the device is charging with USB power or wireless power.
guid	1	smth	We need different sound levels...sound level for system, for alarm clock, for music-radio, and different for keyboard.
guid	1	smth	I want to have sounds enabled to keyboard but not at highest level, also i want to listen to radio (throuth the night) and be sure that the next morning the alarm clock will sound as high as possible to wake me up.
guid	0	smth	I hope you get the point !!
guid	0	smth	Reminder api only allows the developer to repeat at least once in a day.
guid	1	smth	"It would be nice to schedule a reminder to repeat at ""X"" hours"
guid	0	smth	Currently it is impossible to pause in in-progress BackgroundTransferRequest.
guid	0	smth	This would be beneficial for apps where multiple downloads may be running at once and the user wants to optimise the order in which they download.
guid	0	smth	The majority of apps I see at the marketplace doesn't have any review's.
guid	0	smth	( I know that thinking up such a system isn't easy, as you would have to think carefully about abuses)
guid	0	smth	There is currently no indication that an application is being featured, it would be nice to receive a email prior to it being featured to indicate what dates / countries it will be featured in.
guid	1	smth	I think that there should be a nice feature were you can be able to slide the status bar down and view all the push notifications that you got but you didn't view, just like android and IOS, but the best part is that it fixes many problems like when people wanted a short cut to turn WiFi on and off and data on and off so that would be a nice feature to have 2.
guid	1	smth	I strongly think that more background color's should be there, like instead of just black and white, have blue, red, green and stuff like that and more accent colors 3.
guid	0	smth	Keep tiles 4.
guid	1	smth	Make it so the Xbox app has smart glass in it without having to install the app directly but put the games in a different folder 5.
guid	1	smth	Better music player, I like the Zune on interface or Xbox music interface but I would like it so you can do more customization with it and have it so we can move a scroller on the bar that tells you how many minutes have you been playing the song, so that we can skip through the music to our favorite part 6.
guid	1	smth	Better people app, I like the people app with the UI and the Facebook, twitter, LinkedIn integration but the thing I would like most is if you made the top thing that said people was a smaller text, it take to much space on the app 7.
guid	1	smth	Make it so the tiles can be see through and the background can be a background image, that would look nice 8.
guid	1	smth	Better marketplace - I would like a new UI 9.
guid	1	smth	Mobile teethering (I WOULD APPRECIATE THIS TO BE ON A NEW WP UPDATE FOR WP 8 AND WP 7) BUT 8 WOULD BE FINE 1.
guid	1	smth	I strongly think that more background color's should be there, like instead of just black and white, have blue, red, green and stuff___ more
guid	0	smth	In our video conferencing app network access seems to get shut down for a couple of sec approx.
guid	0	smth	every 15 sec ONLY when subscribed to Geolocator's StatusChanged/PositionChanged; works fine otherwise.
guid	0	smth	Is there any way to select (a) location source(s) to use, like on other platforms?
guid	0	smth	Some especially for mobile useful CSS features like ms-scroll-chaining, snap-points and several others are missing from the phone version of ie10, which cripples the touch experience and requires additional and less smooth js libraries.
guid	0	smth	It's especially frustrating while developing native html based apps.
guid	1	smth	Please make an option like windows phone 8 to mark several messages at the time of deletion... As tapping and holding of every message and deleting take more time and it makes angry ....
guid	1	smth	Please make an option to mark messages for windows phone 7.8
guid	1	smth	Allow the use of desktop keyboard to interact with WP8 emulator similar to the current mouse functionality.
guid	1	smth	"Wish there was a way for mails, contacts,calendars etc to be ""pulled"" from an OWA URL into the email account definitions."
guid	0	smth	BB has this as a standard feature out of the box, while 3rd party apps are available under IOS (though not half as good as the BB).
guid	0	smth	This is particularly helpful when activesync has not been enabled.
guid	0	smth	If the information is available from a browser, it should be available to an app.
guid	0	smth	I want to be nice about this one... but, seriously?
guid	0	smth	"Why is it impossible to get the Contact designated by the system as ""Me"", for the purposes of getting ""my"" current Picture?"
guid	0	smth	Why should I have to implement a ContactPicker to make the user choose, or implement the Live SDK and force them to log in, when the phone already knows?
guid	1	smth	I understand the reasoning for not allowing the user to have access to the Mailboxes in the phone, but there should be an API to enumerate through accounts and get their statistics, like the number of unread emails, number of important emails, and the total e-mail count.
guid	0	smth	There are more and more external sensors, not only medical, but all kind of proximity stuff for watches, smart apliances, cars, and innumerable industrial applications that would pen the door to thousands of new apps.
guid	0	smth	As usual Microsoft is late in this too, and so we have to focus development on iOS and android that have the SDK up to date with technology.
guid	0	smth	Only video.
guid	0	smth	We use Microsoft Expression Encoder to do live, smooth streaming, video feeds.
guid	0	smth	I was surprised to find that the, built-in, media player doesn't support the HTML5 video element and live streaming.
guid	0	smth	"<video src=""http://mlmidev.webcastcenter.com/mlm/idev.isml/manifest(format=m3u8-aapl).m3u8""></video> It works on iOS, Android 3+, and Apple computers with Safari."
guid	0	smth	Since this is a Microsoft technology (or, at least, I thought it was), I figured it would work wonderfully on Window Phone 8.
guid	0	smth	I can use a Silverlight player program (BitGravity Player is what I'm currently using), but it requires me to type an address in.
guid	0	smth	It's just one area that I can't recommend Windows Phones to people.
guid	0	smth	I used to be able to recommend Windows Mobile phones, because we used Windows Media Streaming Server and it had Windows Media Player.
guid	0	smth	It's just one area that I can't recommend___ more
guid	0	smth	You can retweet and answer Tweets but You cant favorite
guid	0	smth	The restrictions on the calendar edit/delete are rediculous.
guid	0	smth	Let the user decide if an app should have access to calendar files.
guid	0	smth	This rigid rule makes it impossible to make a functional 3rd party calendar app.
guid	0	smth	Look at how much Week Calendar from Utilitap have improved iOS for several years before they made a better iCalendar app.
guid	0	smth	I had decided to buy a WP8 phone, but aslong as the calendar lacks so many functions, and there is no hope of a better 3rd party app, I will stick with iOS or possibly Android.
guid	0	smth	This is the most important feature lacking in WP8.
guid	0	smth	By far.
guid	0	smth	This is the most important feature lacking in___ more
guid	0	smth	Let battery more efficient,and alarm can work if the phone turned off
guid	0	smth	That last update at the end of Jan 2013 made the touch responsiveness on my Nokia 920 much worse.
guid	0	smth	the phone jumps to other pages when I am scrolling up and down.
guid	1	smth	Wish I can undo that patch.
guid	0	smth	This would open the way for developers to create applications that will allow users to add unique colors to customize their device.
guid	0	smth	This is not about just having more colors in the them colors dialog, but being able, as a developer.
guid	0	smth	to add more colors to that list from your app.
guid	0	smth	Windows Phone 8 includes a new Map control.
guid	0	smth	It has a new feature to add a route that will be displayed under street names.
guid	0	smth	Street names over the route will be shown in another color and are moved to stay always in center.
guid	0	smth	To add a route to the map you have to create MapRoute object that accepts only Route object in it's constructor.
guid	0	smth	But Route object does not have public constructor.
guid	0	smth	The only possibility to create Route is RouteQuery class.
guid	0	smth	This is a problem!
guid	0	smth	RouteQuery uses online service to calculate the route.
guid	0	smth	Apps can't show the traveled route at real time on the map (like jogging apps).
guid	0	smth	Because they would have to be always online and query the online service frequently.
guid	0	smth	It is possible to workaround this with MapPolyline.
guid	0	smth	But the polyline is shown OVER the street names.
guid	0	smth	Street names color stays black and not being centered.
guid	1	smth	Also if the new Map has route feature it should be usable.
guid	0	smth	Possible solution: Route class implements IRoutePath.
guid	0	smth	MapRoute constructor should accept IRoutePath inteface instead of Route class.
guid	0	smth	Apps can't show the traveled route at___ more
guid	0	smth	The Contact class is missing at least one data point, the Anniversary.
guid	1	smth	Please make sure that any data accessible from the Contact Details page is made available to the Contact class.
guid	0	smth	Other folder continues to grow till phone storage is full.
guid	0	smth	Now uninstalling apps also is not of much use....a reset needs to be done.
guid	0	smth	When Skype replaces Messenger, don't forget wp7 users...background push messaging
guid	1	smth	Improve its data base and functionality.
guid	1	smth	Market it more as a visual assistant.
guid	0	smth	Ex if you see a poster of a movie you want to see.
guid	1	smth	Scan it and Bing Vision give u a list of the nearest theatres and show times, or post a reminder in your calendar.
guid	0	smth	You see a ad for a pair a shoe you want.
guid	1	smth	Scan it and Bing Vision give you a list of the nearest store that have them in stock.
guid	1	smth	As the current time sync does not work correctly (at least in The Netherlands) i want the option to build my own.
guid	1	smth	Allow Zune music + video tile in windows phone 7 to fetch metadata and display artist images and artist names in India too ... settings>applications >lock+wallpaper >show artist image when playing music under lock screen ....
guid	0	smth	This option is also not work until we have metadata of song i.e.
guid	0	smth	artist image ....
guid	1	smth	Please make it available .. As it also makes the Zune tile live
guid	0	smth	The Windows RT simulator lets you emulate multitouch interaction by exploiting the use of the mouse wheel.
guid	1	smth	It would be very helpful the same functionality also in the Windows Phone emulator.
guid	1	smth	Add an option for remove the image in a contact.
guid	0	smth	Big lack.
guid	0	smth	You can add an image but you cant remove it.
guid	0	smth	Allow close the task on long press right Button in Phone.
guid	0	smth	Windows Phone 8 may have 3 new resolutions, but it only actually has two aspect ratios, 150% scaling and 160% scaling (accessible through App.Current.Host.Content.ScaleFactor).
guid	0	smth	Because WVGA and WXGA are the same aspect ratio, and because the website is a giant PITA in uploading images, you have to take and submit 3 screenshots per actual screenshot per language.
guid	0	smth	4 screenshots in two languages turns into 24 screenshots, which is totally nuts.
guid	1	smth	If you guys employed a .NET module like imageresizing.net on your hosting clusters, you could reduce it to 2 screenshots per actual screenshot per language by only submitting WXGA and 720P images, and then autoscaling the WXGA images down to WVGA through an image handler.
guid	0	smth	That would significantly reduce the amount of effort a developer has to go through to publish an app.
guid	1	smth	If you guys employed a .NET module like imageresizing.net on your hosting clusters, you could reduce it to 2 screenshots per actual screenshot per language by only submitting WXGA and___ more
guid	1	smth	Add support for Office to directly send presentation to wireless projector.
guid	0	smth	I have a valid phone, with it's own Microsoft Account I have a valid developer account (with another ID) I start up the Windows Phone Registration app, and no matter which of the two above entities I enter, I keep on getting the pesky error 'Device not registered with Marketplace.
guid	1	smth	Please return to the Windows Phone Dev Center for more information (0x80043001)' message.
guid	0	smth	What's going on here ?
guid	1	smth	I would like the option to schedule my mail synchronization.
guid	0	smth	So, like from 9:00 to17:00 my businesses mail should be synchronized on arrival, but after business hours every hour or not at all.
guid	0	smth	Hi, I am developing an app that play remote MP4 file via Internet using MediaElement.
guid	0	smth	This app has no issue on Windows Phone 7.5.
guid	0	smth	But on both Windows Phone 8 emulator and device (Nokia Lumia 920), there are 2 problems: - DownloadProgress property often returned 1.0 right after video if opened.
guid	0	smth	Video size is ~1GB so it must take long time to get 1.0 value.
guid	0	smth	This problem happens randomly.
guid	0	smth	We can see the issue by playing youtube video or play video in MetroTube, Tube Pro app.
guid	0	smth	- Sometimes when I seek the video by changing Position property, I've got a trouble with infinite loop of buffering and video never play again.
guid	0	smth	I had to re-open video and change the Position property again and sometimes this problem is disappeared.
guid	0	smth	Please see the log text below to understand circumstance.
guid	0	smth	This problem also happen randomly.
guid	0	smth	One more issue, seeking and opening video time in Windows Phone are quite long in comparison with iOS.
guid	0	smth	I tried to play the same remote video via WIFI and iPhone 4 always win Nokia Lumia 920.
guid	0	smth	Is there any plan to fix it for next OS Update ?
guid	0	smth	Thanks, An Dinh ---------------- Log of infinite loop on Buffering: State: Playing Change position to: 00:33:47.8810000 State: Buffering Buffering :100.0% State: Buffering State: Buffering Buffering :50.0% Buffering :50.0% Buffering :51.0% Buffering :51.0% Buffering :52.0% Buffering :54.0% Buffering :54.0% Buffering :56.0% Buffering :56.0% Buffering :58.0% Buffering :58.0% Buffering :58.0% Buffering :60.0% Buffering :61.0% Buffering :61.0% Buffering :63.0% Buffering :64.0% Buffering :65.0% Buffering :67.0% Buffering :67.0% Buffering :69.0% Buffering :69.0% Buffering :69.0% Buffering :71.0% Buffering :72.0% Buffering :74.0% Buffering :76.0% Buffering :77.0% Buffering :79.0% Buffering :79.0% Buffering :81.0% Buffering :81.0% Buffering :81.0% Buffering :82.0% Buffering :84.0% Buffering :86.0% Buffering :86.0% Buffering :90.0% Buffering :90.0% Buffering :90.0% Buffering :92.0% Buffering :92.0% Buffering :94.0% Buffering :94.0% Buffering :94.0% Buffering :96.0% Buffering :96.0% Buffering :98.0% Buffering :99.0% Buffering :99.0% Buffering :100.0% State: Buffering State: Buffering Buffering :50.0% Buffering :51.0% Buffering :52.0% Buffering :52.0% Buffering :53.0% Buffering :53.0% Buffering :55.0% Buffering :55.0% Buffering :56.0% Buffering :56.0% Buffering :57.0% Buffering :59.0% Buffering :59.0% Buffering :59.0% Buffering :61.0% Buffering :61.0% Buffering :61.0% Buffering :61.0% Buffering :62.0% Buffering :63.0% Buffering :63.0% Buffering :64.0% Buffering :65.0% Buffering :66.0% Buffering :66.0% Buffering :67.0% Buffering :68.0% Buffering :68.0% Buffering :68.0% Buffering :70.0% Buffering :71.0% Buffering :71.0% Buffering :71.0% Buffering :72.0% Buffering :74.0% Buffering :74.0% Buffering :74.0% Buffering :76.0% Buffering :76.0% Buffering :78.0% Buffering :78.0% Buffering :79.0% Buffering :80.0% Buffering :80.0% Buffering :80.0% Buffering :82.0% Buffering :82.0% Buffering :84.0% Buffering :84.0% Buffering :84.0% Buffering :85.0% Buffering :85.0% Buffering :85.0% Buffering :85.0% Buffering :86.0% Buffering :87.0% Buffering :88.0% Buffering :89.0% Buffering :89.0% Buffering :90.0% Buffering :90.0% Buffering :90.0% Buffering :90.0% Buffering :90.0% Buffering :91.0% Buffering :91.0% Buffering :91.0% Buffering :91.0% Buffering :91.0% Buffering :91.0% Buffering :91.0% Buffering :92.0% Buffering :94.0% Buffering :94.0% Buffering :94.0% Buffering :94.0% Buffering :94.0% Buffering :94.0% Buffering :94.0% Buffering :95.0% Buffering :98.0% Buffering :99.0% Buffering :99.0% Buffering :99.0% Buffering :99.0% Buffering :99.0% Buffering :99.0% Buffering :99.0% Buffering :99.0% Buffering :99.0% Buffering :99.0% Buffering :99.0% Buffering :100.0% State: Playing State: Buffering Buffering :50.0% Buffering :50.0% Buffering :50.0% .......... it never stop Hi, I am developing an app that play remote MP4 file via Internet using MediaElement.
guid	0	smth	- Sometimes when I seek the video by changing Position property, I've got a___ more
guid	0	smth	This function used to return the correct debug screen on Windows Phone 7 emulator, but it returns a buffer full of 0xffffffff values when executing it under Windows Phone 8 emulator.
guid	1	smth	Create a better more fluently flowing weed strain app with better pictures and 3-D spinning pictures available too.
guid	0	smth	Find a store or anything else with bing search and import the name, adress, phone, mail into your kontakts.
guid	0	smth	WP8 SDK provides file type association http://utorrentideas.uservoice.com/forums/47263-%C2%B5torrent-for-windows/suggestions/3417415-torrent-file-association-in-windows-phone, please provide the same feature in WP7.8
guid	0	smth	Making it possible to change iso in Video mode.
guid	0	smth	The fact that we have to go through C++ to exploit such key resources as DX, D2D, DrawingSurfaces in W8, WPF, WP8 is _NOT_ acceptable.
guid	0	smth	SharpDX proves that those key technologies can be made available to CSharp: I would suggest to either support the project, or to provide your own interface.
guid	0	smth	Today I can't instantiate a Mappolygon in an ItemControl from XAML.
guid	0	smth	With the PhoneToolkit I can Instantiate polygons or other UI with an template that I can give to my more artistic gifted friends for making my map symbols stylish.
guid	0	smth	But not the Mappolygon which is sad as I want to draw tracks and other information that is based on lat/long coordinates and want them to be drawn on the map as they used to in bing maps.
guid	0	smth	"Sample from my old Bing map application <my:MapLayer Name=""AIS_A_Layer"" Visibility=""Visible"" Opacity=""0.5""> <my:MapItemsControl Name=""A_Tracks"" ItemsSource=""{Binding AIS_A}"" > <my:MapItemsControl.ItemTemplate> <DataTemplate> <my:MapPolyline Stroke=""Black"" StrokeThickness=""1"" Locations=""{Binding AIS_Track}"" Visibility=""Visible""> </my:MapPolyline> </DataTemplate> </my:MapItemsControl.ItemTemplate> </my:MapItemsControl> <my:MapItemsControl Name=""A_Symbols"" ItemsSource=""{Binding AIS_A}"" > <my:MapItemsControl.ItemTemplate > <DataTemplate> <Canvas my:MapLayer.Position=""{Binding Ship.Position}"" Tag=""{Binding Ship.MMSI}"" Tap=""Canvas_Tap_A""> <Polygon my:MapLayer.Position=""{Binding Ship.Position}"" Stroke=""Black"" Fill=""Orange"" StrokeThickness=""1"" Points=""0, 0 10, 20 -10, 20 0, 0"" Visibility=""Visible""> <Polygon.RenderTransform> <RotateTransform Angle=""{Binding Ship.COG}"" CenterX=""0"" CenterY=""0""></RotateTransform> </Polygon.RenderTransform> </Polygon> <TextBlock Text=""{Binding Ship.Name}"" Visibility=""{Binding ElementName=Map_View,Path=Ship_Name_Visible}""> </TextBlock> </Canvas> </DataTemplate> </my:MapItemsControl.ItemTemplate> </my:MapItemsControl> </my:MapLayer> Today I can't instantiate a Mappolygon in an ItemControl from XAML."
guid	0	smth	"Sample from my old Bing map application <my:MapLayer Name=""AIS_A_Layer"" Visibility=""Visible"" Opacity=""0.5""> <my:MapItemsControl Name=""A_Tracks"" ItemsSource=""{Binding AIS_A}"" > <my:MapItemsControl.ItemTemplate> <DataTemplate> <my:MapPolyline Stroke=""Black"" StrokeThickness=""1"" Locations=""{Binding___ more"
guid	0	smth	Hello Sir/Ma'am.
guid	1	smth	Can you please fully unlock windows phone 7.
guid	0	smth	I mean we can access system files, registry etc, Like we can do with our PC.
guid	0	smth	If you think that which users have buy your Windows Phone 7 with contract they can misuse it then Please left them and unlock that phone who has buy Windows Phone 7 without any contract and have factory unlock(Here factory unlock means that phone which can accept any SIM) If you think that if you unlock Windows Phone 7 then which users don't have sufficient knowledge and by mistake they can corrupt/delete system files, In this case i wanna suggest you that you can make Windows Phone 7 fully unlock option, Means if any user want to unlock Windows Phone 7 then he/she can unlock it.
guid	0	smth	:) Sir/Ma'am some uses have buy Windows Phone 7 only then because they was thinking that in Windows Phone 7 they can access system files and can be able to modify their Windows Phone 7 according to their need and as they want, But you break our heart :( You can think that if Windows Phone 7 will be fully unlock then some users can illegally copy applications from one Windows Phone 7 to another Windows Phone 7.
guid	0	smth	But all will not do it.
guid	0	smth	Some wanna use fully unlocked Windows Phone 7 for fun.
guid	0	smth	Like me I wanna to do that things which I've done in my Windows 7, Like change icons, add more colors of tiles which are not available in list.
guid	1	smth	Change search engine of internet explorer, etc.
guid	0	smth	Plz plz unlock it.
guid	0	smth	I hope you will think about it and take a decision in my favor.
guid	0	smth	:) Hello Sir/Ma'am.
guid	0	smth	If you think that which users have buy your Windows Phone 7 with contract they can misuse it then Please left them and unlock that phone who has buy Windows Phone 7 without any contract and have factory unlock(Here factory unlock means that phone which can accept any SIM) If you think that if you unlock Windows Phone 7 then which users don't have sufficient knowledge and by mistake they can corrupt/delete system files,___ more
guid	1	smth	I'd love to have the option of auto-capitalising the letter i when it's typed on its own.
guid	0	smth	This must be one of the most basic auto-corrects.
guid	1	smth	Also, it would be really useful to have an apostrophe available on the main text entry screen.
guid	0	smth	It is used a lot, almost as much as the comma and full stop.
guid	0	smth	Lastly, you can enter a full stop and a space by hitting space twice, like this.
guid	0	smth	But look what happens when i try (note the lower case i) to use the auto-complete, which is set to add a space after being used: it won't subsequently recognise the double space, like so this should be new sentence, but instead i have three spaces.
guid	0	smth	But look what happens when i try (note the lower case i) to use the auto-complete, which is set to add a space after being used: it___ more
guid	1	smth	Allow us to query device information from a 100% native C++ application so we are not forced to use C#.
guid	0	smth	windows app development freedom
guid	0	smth	My game icon was designed to have a transparent background, but when I published it and saw it listed in the Game Hub, the transparent background was not filled with the user's theme color as it would have been in the app list or when pinned to the home screen.
guid	1	smth	Please add support for icons with a transparent background in the Games list.
guid	0	smth	VPN !!!
guid	0	smth	CANT WORK WITHOUT IT !!
guid	0	smth	Adding this API would make room for 3rd-party messaging apps and phone management apps.
guid	0	smth	Like ConnectionSettingsTask, this task permit to open Localization Settings Page from application.
guid	0	smth	This Task is useful for app that use bing map that must check is localization service is active and permit to offer to user an shortcut to edit this setting, like standard Map App.
guid	0	smth	Partiendo de nada conectar con el todo!!
guid	0	smth	Hi, As we know, there is a lot of limitations is WP8 OS due the high security in the OS itself which is very good, but some time we need to allow some apps to do extra works, apps which we trust i.e: hotmail app, facebook app, skype app ....
guid	1	smth	It will be a good idea if you introduce a Trust Center OR maybe Trusted Apps, which requires more review form Microsoft before publishing maybe.
guid	0	smth	The idea is that we can develop a regular app and we request our permissions in the manifest, OR the app can ASK FOR TRUST so if the user agrees the app will be shown in the trusted app center in the settings with its extra permissions requested.
guid	0	smth	As an Example for the Trusted App Center Settings: * MyOwnEmailClient APP Permission Requested: * Send Email (Without user intervention) * Send SMS (without user intervention) * Manage Contacts (read/write) * ... and so on.
guid	0	smth	FaceBook App * Manage Contacts (read/write) * Send SMS ....
guid	0	smth	Navigation uri doesn't work if the reminder/alarm ring under lockscreen
guid	0	smth	It's annoying having to download and install the toolkit separately.
guid	0	smth	How is it that there is no Check All button for the list of email messages?
guid	0	smth	We have two pages the Main tile page and then all apps.
guid	0	smth	Ability to block incoming calls & SMS (text messages) from specific phone numbers, within a list configured by the user.
guid	0	smth	Every app places the search control in different areas, often hidden under a sub-section of the app.
guid	0	smth	A new tile, who is be a folder.
guid	0	smth	I am from Russia, and bing don't work here.
guid	0	smth	So when i click the search button i open the internet explorer.
guid	0	smth	I would like to register a url with my application so that when someone clicks http://www.mydomain.com/ in the browser or is redirected to the browser from another application they are given the option to open my application instead of the browser.
